Date,Name,Open,High,Low,Close,Volume
31-03-2022,EBLNRBMF,6.4,6.5,6.4,6.4,796783
01-03-2022,ECABLES,138.8,138.8,132.1,134.4,19156
02-03-2022,ECABLES,133,134,132,132.6,4682
03-03-2022,ECABLES,132.6,134.8,131,133.3,8047
06-03-2022,ECABLES,134,137,133.9,135,13170
07-03-2022,ECABLES,136.5,138.4,132,132.5,27322
08-03-2022,ECABLES,132.5,135,130,132.5,8736
09-03-2022,ECABLES,129.9,135.7,129.9,135.1,24187
10-03-2022,ECABLES,136.7,136.7,132.4,132.5,14410
13-03-2022,ECABLES,132.6,135.9,132.6,135,6513
14-03-2022,ECABLES,133.6,136,133,133.8,20597
15-03-2022,ECABLES,135.9,135.9,134.1,134.8,3703
16-03-2022,ECABLES,133.5,136.9,133.4,136.3,7534
20-03-2022,ECABLES,134.3,138,134.3,134.5,13742
21-03-2022,ECABLES,137,137,134,135.8,7418
22-03-2022,ECABLES,135,138.8,135,138.1,14727
23-03-2022,ECABLES,138.1,140.1,137.1,139.9,23124
24-03-2022,ECABLES,140,151.6,140,145.3,58622
27-03-2022,ECABLES,143.1,148.3,143.1,145.9,21036
28-03-2022,ECABLES,145,145.1,143,143.4,24422
29-03-2022,ECABLES,142.1,143,140.6,141.4,21611
30-03-2022,ECABLES,139.5,140,138.6,139.8,8396
31-03-2022,ECABLES,144,144,139.4,139.9,7231
01-03-2022,EGEN,47.9,47.9,46.8,46.9,24280
02-03-2022,EGEN,46.6,46.7,44.5,45.2,144068
03-03-2022,EGEN,46.8,46.8,44.6,45.4,6730
06-03-2022,EGEN,45.2,45.5,45,45.1,28038
07-03-2022,EGEN,44.5,44.7,43.3,43.5,45976
08-03-2022,EGEN,45.2,45.2,42.5,44.1,33191
09-03-2022,EGEN,45.9,45.9,44.7,45.8,90800
10-03-2022,EGEN,45.1,49.8,45.1,48.4,107842
13-03-2022,EGEN,49,49.6,47.5,48,153550
14-03-2022,EGEN,48.1,48.1,47.1,47.3,139762
15-03-2022,EGEN,48.2,52,48.2,52,1001071
16-03-2022,EGEN,53.1,55,51.6,52.1,526243
20-03-2022,EGEN,51.5,52.3,51.1,51.1,25658
21-03-2022,EGEN,50.2,50.5,50.1,50.1,181005
22-03-2022,EGEN,50.3,51.5,49.1,50.4,240070
23-03-2022,EGEN,50.5,50.5,49.4,49.4,152248
24-03-2022,EGEN,49,49,48.5,48.6,85262
27-03-2022,EGEN,49,49,47.7,47.7,110850
28-03-2022,EGEN,48.5,50.5,47.8,49.9,188420
29-03-2022,EGEN,49.9,50.5,49,49.4,137244
30-03-2022,EGEN,49.5,49.9,48.5,48.9,117600
31-03-2022,EGEN,49,49.6,48.4,49.4,75111
01-03-2022,EHL,53.9,54.2,52.9,53.1,190250
02-03-2022,EHL,53.7,53.7,51.8,52.1,118049
03-03-2022,EHL,53,53,51.4,51.7,132962
06-03-2022,EHL,52,53,51.2,51.3,98201
07-03-2022,EHL,51,51.3,49,49.3,363820
08-03-2022,EHL,49.9,50.9,48,50.2,221307
09-03-2022,EHL,51,52.4,51,52.1,246725
10-03-2022,EHL,52.1,53,51.4,51.9,295709
13-03-2022,EHL,52,54.7,52,54.2,354161
14-03-2022,EHL,54.4,55.2,53.2,53.3,426487
15-03-2022,EHL,53.3,54.8,52.7,54,315018
16-03-2022,EHL,54.5,54.8,54,54.6,471444
20-03-2022,EHL,54.6,54.8,53.6,53.6,165323
21-03-2022,EHL,52.7,54.1,52.6,53.6,190097
22-03-2022,EHL,54.3,54.8,53.7,54.6,289297
23-03-2022,EHL,55,58.5,54.6,56.3,908701
24-03-2022,EHL,56.4,57,55.6,56.5,259503
27-03-2022,EHL,56.9,57,55.4,55.4,323557
28-03-2022,EHL,55.2,57,55,56.7,394471
29-03-2022,EHL,56.5,57.5,56.2,56.6,318584
30-03-2022,EHL,56.8,56.9,55.5,55.5,213188
31-03-2022,EHL,55,55.5,54.4,54.8,288532
01-03-2022,EIL,31.2,32.7,31.2,31.8,290892
02-03-2022,EIL,31.9,32,30.8,31.5,128154
03-03-2022,EIL,31.1,31.7,31.1,31.5,112941
06-03-2022,EIL,31.8,31.8,30.9,31,128226
07-03-2022,EIL,30.9,31.3,29.5,29.6,166560
08-03-2022,EIL,30,30.4,28,29.6,153484
09-03-2022,EIL,31.3,32.1,30.7,32,240278
10-03-2022,EIL,32.3,33.4,31.9,32,455227
13-03-2022,EIL,32.5,32.6,31.4,32.1,373720
14-03-2022,EIL,32.2,32.9,32.1,32.3,318890
15-03-2022,EIL,32.5,32.5,31.7,31.8,178935
16-03-2022,EIL,32.3,32.3,31.2,31.3,222424
20-03-2022,EIL,32,32,30.7,30.7,167351
21-03-2022,EIL,31.2,31.2,30.3,30.6,93137
22-03-2022,EIL,31.1,31.2,30.5,30.8,77455
23-03-2022,EIL,31,31.7,30.9,31,203682
24-03-2022,EIL,31,31.3,30.5,31.1,91891
27-03-2022,EIL,31.3,31.3,30.5,30.7,115656
28-03-2022,EIL,31.2,31.7,31,31.3,243810
29-03-2022,EIL,31.5,31.6,31.2,31.4,87202
30-03-2022,EIL,31.8,32.8,31.6,32.4,553594
31-03-2022,EIL,32.2,33.2,31.8,32.2,255906
01-03-2022,EMERALDOIL,35.4,35.4,33,33.4,139352
02-03-2022,EMERALDOIL,33.6,33.7,32.5,32.9,113135
03-03-2022,EMERALDOIL,34.2,34.2,32.5,33.4,71718
06-03-2022,EMERALDOIL,33.6,34.5,33.4,33.9,75942
07-03-2022,EMERALDOIL,33.8,34,32.1,32.4,140265
08-03-2022,EMERALDOIL,32.7,33,30.1,32.5,146930
09-03-2022,EMERALDOIL,33.1,34.3,32.6,34,91075
10-03-2022,EMERALDOIL,35,35,33.4,33.6,128282
13-03-2022,EMERALDOIL,33.5,34.8,33.5,34.6,114059
14-03-2022,EMERALDOIL,34.9,36.2,34.4,35.6,178937
15-03-2022,EMERALDOIL,35.7,35.8,35,35.3,171834
16-03-2022,EMERALDOIL,35.4,36.1,34.9,35.8,176452
20-03-2022,EMERALDOIL,35.9,36,35.1,35.1,129813
21-03-2022,EMERALDOIL,34.6,35,34.4,34.7,121225
22-03-2022,EMERALDOIL,35.6,35.9,34.8,35.2,99550
23-03-2022,EMERALDOIL,35.9,36.7,35.4,35.9,233279
24-03-2022,EMERALDOIL,35.9,36.7,35.7,36.2,145252
27-03-2022,EMERALDOIL,36.7,36.7,36.1,36.3,94213
28-03-2022,EMERALDOIL,36.4,36.7,35.6,36.1,97893
29-03-2022,EMERALDOIL,36,36.1,35.4,35.4,71059
30-03-2022,EMERALDOIL,35.5,35.5,34.7,34.9,65284
31-03-2022,EMERALDOIL,34.8,35.2,34.3,34.3,234112
01-03-2022,ENVOYTEX,43.3,43.3,43,43,7054
02-03-2022,ENVOYTEX,42.2,42.4,42.2,42.2,3978
03-03-2022,ENVOYTEX,42,42.5,42,42.3,2194
06-03-2022,ENVOYTEX,42.5,42.6,42.3,42.4,5381
07-03-2022,ENVOYTEX,42.5,42.5,38.2,38.4,7976
08-03-2022,ENVOYTEX,39.8,42.2,39.7,42.1,25590
09-03-2022,ENVOYTEX,42.2,43.2,42.2,42.4,3065
10-03-2022,ENVOYTEX,42.5,43.6,41.7,42,39054
13-03-2022,ENVOYTEX,42,43.8,42,42.7,33689
14-03-2022,ENVOYTEX,43,46.9,43,46.8,622854
15-03-2022,ENVOYTEX,51.4,51.4,50,50.9,2169444
16-03-2022,ENVOYTEX,50.7,51.2,49.9,49.9,349749
20-03-2022,ENVOYTEX,49,49,49,49,35053
21-03-2022,ENVOYTEX,48.1,48.1,48.1,48.1,11609
22-03-2022,ENVOYTEX,47.2,47.2,47.2,47.2,62270
23-03-2022,ENVOYTEX,46.3,46.3,46.3,46.3,42842
24-03-2022,ENVOYTEX,45.4,45.4,45.4,45.4,74569
27-03-2022,ENVOYTEX,45.4,45.9,44.5,44.5,398598
28-03-2022,ENVOYTEX,43.8,44.5,43.7,44.4,244766
29-03-2022,ENVOYTEX,44.2,44.8,43.6,43.7,159507
30-03-2022,ENVOYTEX,44,44,43.4,43.6,279570
31-03-2022,ENVOYTEX,43.3,43.7,42.8,42.8,151091
01-03-2022,EPGL,38.6,39.6,38.6,39.1,122936
02-03-2022,EPGL,39.2,39.4,38.2,38.6,170593
03-03-2022,EPGL,38.4,38.7,38,38.6,57606
06-03-2022,EPGL,39,39,38.1,38.3,51042
07-03-2022,EPGL,38.1,38.2,37.2,37.3,151287
08-03-2022,EPGL,36.9,37.7,36.3,37.2,125089
09-03-2022,EPGL,37.7,38.8,37.4,38.6,158082
10-03-2022,EPGL,38.7,39.8,38.7,39.5,234101
13-03-2022,EPGL,39.5,40.9,39,40.7,434898
14-03-2022,EPGL,40.9,41.3,39.9,40,216671
15-03-2022,EPGL,40.5,41.4,39.5,41.1,288863
16-03-2022,EPGL,41.1,41.8,40.6,40.8,267998
20-03-2022,EPGL,41,41,40,40,68028
21-03-2022,EPGL,39.8,40,39.2,39.5,156495
22-03-2022,EPGL,39.8,40,39.5,39.6,123971
23-03-2022,EPGL,39.8,39.8,39.1,39.3,109361
24-03-2022,EPGL,39.1,39.6,39.1,39.2,110275
27-03-2022,EPGL,39.5,39.7,39,39.1,74499
28-03-2022,EPGL,39.1,39.3,39,39,83389
29-03-2022,EPGL,39.1,39.7,39.1,39.3,172450
30-03-2022,EPGL,39.2,39.5,39,39.1,63908
31-03-2022,EPGL,39.5,39.5,38.7,38.9,132552
01-03-2022,ESQUIRENIT,34.3,34.4,33.8,34.2,141198
02-03-2022,ESQUIRENIT,34.4,34.4,33.8,34.2,68156
03-03-2022,ESQUIRENIT,34,34.3,33.8,34.2,48872
06-03-2022,ESQUIRENIT,33.8,34.5,33.8,33.9,88304
07-03-2022,ESQUIRENIT,33.7,33.9,31.3,31.8,258499
08-03-2022,ESQUIRENIT,32.1,32.3,30.5,31.9,149733
09-03-2022,ESQUIRENIT,33.3,34.2,32.5,33.9,176657
10-03-2022,ESQUIRENIT,33.9,34.3,33.3,34,255928
13-03-2022,ESQUIRENIT,34.5,35.2,34,34.9,259531
14-03-2022,ESQUIRENIT,35.2,35.4,34.7,34.9,195297
15-03-2022,ESQUIRENIT,35.2,35.9,34.6,35.3,291700
16-03-2022,ESQUIRENIT,35,35.4,35,35.3,80946
20-03-2022,ESQUIRENIT,35.5,35.5,34.7,34.7,68984
21-03-2022,ESQUIRENIT,34.3,34.9,34.1,34.3,43040
22-03-2022,ESQUIRENIT,34.7,34.9,34.3,34.6,72163
23-03-2022,ESQUIRENIT,35.1,35.1,34.1,34.2,116363
24-03-2022,ESQUIRENIT,34.2,34.3,33.7,33.9,73860
27-03-2022,ESQUIRENIT,34.3,34.3,33.6,33.7,100268
28-03-2022,ESQUIRENIT,34,34.3,33.6,34.1,50007
29-03-2022,ESQUIRENIT,34.3,34.3,33.7,33.9,57637
30-03-2022,ESQUIRENIT,33.8,34.1,33.8,34,85951
31-03-2022,ESQUIRENIT,33.8,34.2,33.8,34,60549
01-03-2022,ETL,11.2,11.3,10.7,10.8,1119352
02-03-2022,ETL,10.8,11.4,10.6,11.3,2680826
03-03-2022,ETL,11.4,11.7,11,11.5,3259915
06-03-2022,ETL,11.4,11.6,11.1,11.2,2027462
07-03-2022,ETL,11.3,11.3,10.4,10.6,3094244
08-03-2022,ETL,10.6,11.1,10.2,10.9,1902367
09-03-2022,ETL,11.1,11.3,10.9,11.3,2022499
10-03-2022,ETL,11.3,11.5,11.1,11.3,2392137
13-03-2022,ETL,11.5,11.8,11.3,11.7,2618928
14-03-2022,ETL,11.7,11.8,11.5,11.5,1669139
15-03-2022,ETL,11.5,11.6,11.3,11.3,1286427
16-03-2022,ETL,11.5,11.5,11.1,11.1,1069121
20-03-2022,ETL,11.1,11.1,10.9,10.9,1020588
21-03-2022,ETL,11,11.2,10.7,10.8,561776
22-03-2022,ETL,11,11.3,10.9,11.2,712064
23-03-2022,ETL,11.3,11.4,11,11,822718
24-03-2022,ETL,11,11.2,10.8,10.9,411108
27-03-2022,ETL,11.1,11.1,10.8,10.8,186671
28-03-2022,ETL,10.9,10.9,10.7,10.8,338789
29-03-2022,ETL,11,11.1,10.8,10.9,557140
30-03-2022,ETL,10.9,11,10.7,10.8,252764
31-03-2022,ETL,10.8,10.9,10.7,10.8,482453
01-03-2022,EXIM1STMF,6,6,5.8,5.9,90932
02-03-2022,EXIM1STMF,5.9,5.9,5.8,5.8,164630
03-03-2022,EXIM1STMF,5.8,5.9,5.8,5.8,333125
06-03-2022,EXIM1STMF,5.9,6.1,5.9,6,1246800
07-03-2022,EXIM1STMF,6,6,5.8,5.8,368523
08-03-2022,EXIM1STMF,5.8,5.9,5.7,5.8,324774
09-03-2022,EXIM1STMF,5.8,6,5.8,5.9,273589
10-03-2022,EXIM1STMF,5.9,6,5.9,5.9,517992
13-03-2022,EXIM1STMF,6,6.1,6,6,326985
14-03-2022,EXIM1STMF,6,6.2,6,6.2,1116689
15-03-2022,EXIM1STMF,6.3,6.7,6.3,6.6,3252418
16-03-2022,EXIM1STMF,6.6,6.6,6.5,6.5,874112
20-03-2022,EXIM1STMF,6.4,6.4,6.4,6.4,683667
21-03-2022,EXIM1STMF,6.3,6.4,6.3,6.3,1089249
22-03-2022,EXIM1STMF,6.3,6.4,6.2,6.4,512500
23-03-2022,EXIM1STMF,6.4,6.4,6.3,6.3,196398
24-03-2022,EXIM1STMF,6.4,6.4,6.2,6.3,348026
27-03-2022,EXIM1STMF,6.3,6.3,6.2,6.2,1244505
28-03-2022,EXIM1STMF,6.2,6.2,6.1,6.1,981762
29-03-2022,EXIM1STMF,6.2,6.3,6.1,6.1,1150289
30-03-2022,EXIM1STMF,6.2,6.3,6.1,6.2,406767
31-03-2022,EXIM1STMF,6.2,6.3,6.1,6.1,491464
01-03-2022,EXIMBANK,12.2,12.4,12.1,12.2,567557
02-03-2022,EXIMBANK,12.2,12.2,12,12.1,354147
03-03-2022,EXIMBANK,12.1,12.2,12,12.2,509361
06-03-2022,EXIMBANK,12.1,12.2,12.1,12.1,496014
07-03-2022,EXIMBANK,12.1,12.2,11.9,11.9,475999
08-03-2022,EXIMBANK,12,12,11.8,12,456022
09-03-2022,EXIMBANK,12,12.3,11.9,12.2,521510
10-03-2022,EXIMBANK,12.3,12.4,12.2,12.4,689631
13-03-2022,EXIMBANK,12.4,12.5,12.3,12.4,464841
14-03-2022,EXIMBANK,12.4,12.5,12.3,12.3,1950984
15-03-2022,EXIMBANK,12.4,12.5,12.3,12.5,651316
16-03-2022,EXIMBANK,12.5,12.6,12.4,12.6,1050608
20-03-2022,EXIMBANK,12.5,12.7,12.4,12.6,2094363
21-03-2022,EXIMBANK,12.5,12.6,12.4,12.5,258879
22-03-2022,EXIMBANK,12.6,12.6,12.4,12.6,725282
23-03-2022,EXIMBANK,12.5,12.7,12.5,12.5,317066
24-03-2022,EXIMBANK,12.5,12.6,12.5,12.5,135181
27-03-2022,EXIMBANK,12.5,12.6,12.4,12.6,430427
28-03-2022,EXIMBANK,12.6,12.6,12.5,12.5,207463
29-03-2022,EXIMBANK,12.6,12.6,12.4,12.6,358103
30-03-2022,EXIMBANK,12.5,12.6,12.5,12.5,235014
31-03-2022,EXIMBANK,12.5,12.6,12.4,12.5,866764
01-03-2022,FAMILYTEX,4.7,4.8,4.6,4.7,927103
02-03-2022,FAMILYTEX,4.7,4.7,4.5,4.5,419761
03-03-2022,FAMILYTEX,4.6,4.7,4.5,4.6,836444
06-03-2022,FAMILYTEX,4.6,4.7,4.5,4.7,789470
07-03-2022,FAMILYTEX,4.7,4.7,4.5,4.5,575301
08-03-2022,FAMILYTEX,4.6,4.6,4.2,4.5,1049476
09-03-2022,FAMILYTEX,4.6,4.7,4.6,4.7,1269012
10-03-2022,FAMILYTEX,4.8,4.9,4.8,4.9,1142018
13-03-2022,FAMILYTEX,4.9,5,4.9,4.9,684554
14-03-2022,FAMILYTEX,4.9,4.9,4.9,4.9,285444
15-03-2022,FAMILYTEX,4.9,4.9,4.9,4.9,326095
16-03-2022,FAMILYTEX,4.9,4.9,4.9,4.9,296301
20-03-2022,FAMILYTEX,4.9,4.9,4.9,4.9,75693
21-03-2022,FAMILYTEX,4.9,4.9,4.9,4.9,32831
22-03-2022,FAMILYTEX,4.9,4.9,4.9,4.9,73410
23-03-2022,FAMILYTEX,4.9,4.9,4.9,4.9,49175
24-03-2022,FAMILYTEX,4.9,4.9,4.9,4.9,19175
27-03-2022,FAMILYTEX,4.9,4.9,4.9,4.9,46410
28-03-2022,FAMILYTEX,4.9,4.9,4.9,4.9,41412
29-03-2022,FAMILYTEX,4.9,4.9,4.9,4.9,184923
30-03-2022,FAMILYTEX,4.9,4.9,4.9,4.9,46446
31-03-2022,FAMILYTEX,4.9,4.9,4.9,4.9,34707
01-03-2022,FARCHEM,12.5,12.6,12.1,12.2,782996
02-03-2022,FARCHEM,12.4,12.4,11.9,12,680707
03-03-2022,FARCHEM,12,12.2,11.9,12.1,506363
06-03-2022,FARCHEM,12.4,13.2,12.4,13,5260667
07-03-2022,FARCHEM,13,13,12.3,12.4,951242
08-03-2022,FARCHEM,12.4,12.6,11.9,12.2,2867416
09-03-2022,FARCHEM,12.5,12.8,12.4,12.7,873829
10-03-2022,FARCHEM,12.8,12.9,12.5,12.6,1781035
13-03-2022,FARCHEM,12.8,13,12.6,12.8,1698078
14-03-2022,FARCHEM,12.9,13.7,12.9,13.6,7320448
15-03-2022,FARCHEM,13.6,14.1,13.4,13.8,4370175
16-03-2022,FARCHEM,13.7,14,13.6,13.6,3571072
20-03-2022,FARCHEM,13.6,13.6,13.4,13.4,599574
21-03-2022,FARCHEM,13.2,13.2,13.2,13.2,285728
22-03-2022,FARCHEM,13,13.3,13,13,2067631
23-03-2022,FARCHEM,13.2,13.3,12.8,12.8,1059037
24-03-2022,FARCHEM,13,13.5,12.7,13.2,3163648
27-03-2022,FARCHEM,13.3,13.3,13,13,816369
28-03-2022,FARCHEM,13,13,12.8,12.9,978790
29-03-2022,FARCHEM,12.9,13.1,12.8,12.8,818901
30-03-2022,FARCHEM,12.9,12.9,12.7,12.7,489101
31-03-2022,FARCHEM,12.7,12.9,12.6,12.8,883483
01-03-2022,FAREASTFIN,5.8,5.9,5.7,5.8,23452
02-03-2022,FAREASTFIN,5.8,5.8,5.6,5.7,74559
03-03-2022,FAREASTFIN,5.6,5.8,5.3,5.5,79781
06-03-2022,FAREASTFIN,5.5,5.7,5.4,5.4,45414
07-03-2022,FAREASTFIN,5.3,5.3,5.2,5.2,57665
08-03-2022,FAREASTFIN,5.5,5.5,5.1,5.2,23359
09-03-2022,FAREASTFIN,5.3,5.7,5.3,5.6,41067
10-03-2022,FAREASTFIN,5.6,5.7,5.5,5.5,59770
13-03-2022,FAREASTFIN,5.6,5.7,5.5,5.6,21302
14-03-2022,FAREASTFIN,5.6,5.7,5.5,5.5,62498
15-03-2022,FAREASTFIN,5.6,5.8,5.6,5.7,39049
16-03-2022,FAREASTFIN,5.9,5.9,5.8,5.9,77551
20-03-2022,FAREASTFIN,5.9,5.9,5.8,5.8,52053
21-03-2022,FAREASTFIN,5.8,5.8,5.7,5.7,69950
22-03-2022,FAREASTFIN,5.6,5.8,5.6,5.6,61054
23-03-2022,FAREASTFIN,5.8,5.8,5.6,5.7,8144
24-03-2022,FAREASTFIN,5.8,5.9,5.6,5.7,19865
27-03-2022,FAREASTFIN,5.8,5.8,5.6,5.7,28488
28-03-2022,FAREASTFIN,5.8,6,5.6,5.8,36149
29-03-2022,FAREASTFIN,5.9,5.9,5.7,5.8,14195
30-03-2022,FAREASTFIN,5.9,5.9,5.9,5.9,100100
31-03-2022,FAREASTFIN,5.8,5.9,5.8,5.8,11221
01-03-2022,FAREASTLIF,87,92.6,86.8,90.9,1084397
02-03-2022,FAREASTLIF,92,96.7,89,93.2,834858
03-03-2022,FAREASTLIF,92.9,97.4,91.1,95.2,979275
06-03-2022,FAREASTLIF,96.3,99.5,95.5,97,1194159
07-03-2022,FAREASTLIF,97,97,90.6,91.1,523556
08-03-2022,FAREASTLIF,92,94.2,87.7,92.5,652604
09-03-2022,FAREASTLIF,94.4,95.6,92.1,93.9,684367
10-03-2022,FAREASTLIF,94.1,96.3,92.8,93.7,690346
13-03-2022,FAREASTLIF,94.8,94.8,91.9,92,510084
14-03-2022,FAREASTLIF,93.1,96,91,93.5,667141
15-03-2022,FAREASTLIF,93.9,94.8,92.6,92.9,377704
16-03-2022,FAREASTLIF,92.4,93.5,91.7,92.4,401490
20-03-2022,FAREASTLIF,93,93,90.6,90.6,232535
21-03-2022,FAREASTLIF,89.1,91.9,88.8,89.6,445955
22-03-2022,FAREASTLIF,90.8,91.1,89,89.8,421724
23-03-2022,FAREASTLIF,91,94.8,91,92.8,809811
24-03-2022,FAREASTLIF,93.2,98.5,93,96.7,1757837
27-03-2022,FAREASTLIF,96.9,99.2,94.8,95,828260
28-03-2022,FAREASTLIF,95,95.8,93.7,94.4,547883
29-03-2022,FAREASTLIF,95,96.4,94,95.5,621911
30-03-2022,FAREASTLIF,96.4,97.8,95.5,96.8,837274
31-03-2022,FAREASTLIF,96.7,96.7,95,95.1,521087
01-03-2022,FASFIN,6,6.1,5.9,6,711809
02-03-2022,FASFIN,6,6,5.8,5.8,294811
03-03-2022,FASFIN,5.8,5.9,5.7,5.8,233970
06-03-2022,FASFIN,5.9,5.9,5.7,5.7,423075
07-03-2022,FASFIN,5.7,5.7,5.5,5.5,634257
08-03-2022,FASFIN,5.6,5.7,5.3,5.7,809006
09-03-2022,FASFIN,5.7,5.9,5.7,5.8,350998
10-03-2022,FASFIN,5.8,6,5.8,5.8,757690
13-03-2022,FASFIN,5.9,6.1,5.8,6,786969
14-03-2022,FASFIN,6.1,6.2,6,6.1,953887
15-03-2022,FASFIN,6.1,6.1,6,6,1032101
16-03-2022,FASFIN,6.1,6.1,5.9,6,701762
20-03-2022,FASFIN,5.9,6,5.9,5.9,404104
21-03-2022,FASFIN,5.8,5.9,5.8,5.8,396129
22-03-2022,FASFIN,5.8,5.9,5.8,5.8,464300
23-03-2022,FASFIN,5.9,5.9,5.8,5.8,253724
24-03-2022,FASFIN,5.8,5.9,5.8,5.8,335193
27-03-2022,FASFIN,5.8,5.8,5.7,5.7,251962
28-03-2022,FASFIN,5.7,5.8,5.7,5.7,538917
29-03-2022,FASFIN,5.7,5.8,5.7,5.7,272474
30-03-2022,FASFIN,5.7,5.8,5.7,5.7,287485
31-03-2022,FASFIN,5.7,5.8,5.7,5.7,276131
01-03-2022,FBFIF,5.1,5.2,5.1,5.1,304134
02-03-2022,FBFIF,5.2,5.2,5,5,608639
03-03-2022,FBFIF,5,5.1,5,5.1,519942
06-03-2022,FBFIF,5.1,5.3,5,5.2,1824884
07-03-2022,FBFIF,5.2,5.2,5,5.1,766363
08-03-2022,FBFIF,5.1,5.4,4.9,5.2,2293628
09-03-2022,FBFIF,5.2,5.3,5.2,5.2,271586
10-03-2022,FBFIF,5.2,5.3,5.2,5.2,589423
13-03-2022,FBFIF,5.2,5.4,5.2,5.4,1163520
14-03-2022,FBFIF,5.4,5.4,5.3,5.4,836966
15-03-2022,FBFIF,5.4,5.8,5.4,5.6,5457419
16-03-2022,FBFIF,5.7,5.7,5.5,5.5,1126586
20-03-2022,FBFIF,5.5,5.6,5.4,5.4,887063
21-03-2022,FBFIF,5.4,5.5,5.3,5.4,481163
22-03-2022,FBFIF,5.5,5.5,5.4,5.4,251990
23-03-2022,FBFIF,5.4,5.5,5.4,5.4,441347
24-03-2022,FBFIF,5.4,5.4,5.3,5.4,442835
27-03-2022,FBFIF,5.3,5.4,5.3,5.3,1061402
28-03-2022,FBFIF,5.3,5.4,5.2,5.3,564941
29-03-2022,FBFIF,5.3,5.5,5.3,5.4,1309432
30-03-2022,FBFIF,5.5,5.5,5.3,5.4,1143047
31-03-2022,FBFIF,5.4,5.4,5.3,5.3,659434
01-03-2022,FEDERALINS,31.5,32.7,31.5,31.7,151872
02-03-2022,FEDERALINS,32.2,32.2,30.9,31.3,39334
03-03-2022,FEDERALINS,30.4,31.6,30.4,31.4,47566
06-03-2022,FEDERALINS,32.7,32.7,30.2,31.1,27034
07-03-2022,FEDERALINS,31.1,31.1,29,29.3,214539
08-03-2022,FEDERALINS,29.4,29.6,28.4,29.2,129637
09-03-2022,FEDERALINS,30.3,32.1,30.3,32.1,191043
10-03-2022,FEDERALINS,32.1,33.9,32.1,33.3,461218
13-03-2022,FEDERALINS,33.5,33.5,32.8,33,98075
14-03-2022,FEDERALINS,33,33.7,32.5,32.5,151100
15-03-2022,FEDERALINS,32.5,32.5,32,32,71581
16-03-2022,FEDERALINS,32,32,31.6,31.6,37283
20-03-2022,FEDERALINS,31.1,31.6,31,31.1,105481
21-03-2022,FEDERALINS,31.4,31.4,30.6,30.9,54415
22-03-2022,FEDERALINS,30.9,31.3,30.9,31,56991
23-03-2022,FEDERALINS,31.5,32,30.9,31,85310
24-03-2022,FEDERALINS,31,31.4,30.8,31,37198
27-03-2022,FEDERALINS,32.1,32.1,30.6,30.7,41649
28-03-2022,FEDERALINS,30.5,31.8,30.5,31.5,131011
29-03-2022,FEDERALINS,31.5,31.8,31.2,31.3,60227
30-03-2022,FEDERALINS,31.8,32.5,31.6,32.2,234770
31-03-2022,FEDERALINS,32.3,32.9,31.9,32.3,178075
01-03-2022,FEKDIL,17.7,17.7,17,17.1,226254
02-03-2022,FEKDIL,17.2,17.2,16.6,16.8,340297
03-03-2022,FEKDIL,16.7,17,16.5,16.7,185015
06-03-2022,FEKDIL,16.6,16.9,16.4,16.5,80906
07-03-2022,FEKDIL,16.5,16.5,15.7,15.8,270510
08-03-2022,FEKDIL,16.1,16.4,15.3,16,338447
09-03-2022,FEKDIL,16.4,17.2,16.2,17,333430
10-03-2022,FEKDIL,17.2,17.7,16.9,17.6,584713
13-03-2022,FEKDIL,17.7,19,17.7,18.6,1432717
14-03-2022,FEKDIL,18.6,18.7,18.3,18.3,820114
15-03-2022,FEKDIL,18.1,18.6,18,18.5,798624
16-03-2022,FEKDIL,18.8,18.8,18.3,18.4,451870
20-03-2022,FEKDIL,18.2,18.2,18.1,18.1,135662
21-03-2022,FEKDIL,17.8,18.2,17.8,17.9,360174
22-03-2022,FEKDIL,18,18.1,17.8,18.1,238957
23-03-2022,FEKDIL,18.2,18.2,17.8,17.8,227274
24-03-2022,FEKDIL,17.6,17.8,17.6,17.7,93134
27-03-2022,FEKDIL,17.7,17.7,17.4,17.4,234030
28-03-2022,FEKDIL,17.4,17.8,17.1,17.6,265794
29-03-2022,FEKDIL,18.2,18.3,17.5,17.8,344244
30-03-2022,FEKDIL,17.7,18.2,17.5,17.5,161638
31-03-2022,FEKDIL,17.8,17.8,17.2,17.7,205215
01-03-2022,FINEFOODS,49.4,49.4,46.8,47.4,88772
02-03-2022,FINEFOODS,47.5,48.2,46,46.6,56459
03-03-2022,FINEFOODS,46.5,47.7,46.5,47.5,40776
06-03-2022,FINEFOODS,47.6,47.9,46.5,46.7,73337
07-03-2022,FINEFOODS,46.8,46.9,43.9,44.7,110707
08-03-2022,FINEFOODS,45.8,45.8,42.5,45.2,91538
09-03-2022,FINEFOODS,46.1,47,46,46.7,77878
10-03-2022,FINEFOODS,47.2,47.5,45.8,46.2,176856
13-03-2022,FINEFOODS,46.8,47.1,46.5,46.8,43890
14-03-2022,FINEFOODS,47.5,48.4,46.7,48.2,134525
15-03-2022,FINEFOODS,48.3,49.7,48.2,48.4,198897
16-03-2022,FINEFOODS,48.2,49,47.6,47.7,139285
20-03-2022,FINEFOODS,48,48,46.8,46.9,122617
21-03-2022,FINEFOODS,46.9,46.9,46,46.2,81644
22-03-2022,FINEFOODS,47.9,47.9,46.7,47.3,31739
